series_id,series_name,source_name,country_id,country_name,region,income_group,year,value
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1992,27.21
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1997,27.21
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2002,27.21
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2007,27.21
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2012,27.21
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2014,27.21
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1992,0.7854
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1997,0.7854
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2002,0.7854
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2007,0.7854
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2012,0.7854
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2014,0.7854
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1992,0.0
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1997,0.0
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2002,0.0
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2007,0.0
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2012,0.0
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2014,0.0
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1992,9.101
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1997,9.101
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2002,9.101
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2007,9.101
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2012,9.101
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2014,9.101
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1992,1.518
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1997,1.518
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,1.518
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,1.518
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,1.518
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,1.518
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1992,96.91
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1997,96.91
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2002,96.91
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2007,96.91
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2012,96.91
58670,Water dependency ratio (percentage),"Food and Agricultural Organization (FAO), AQUASTAT",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2014,96.91
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1992,182.2
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1997,150.1
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2002,138.1
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2007,118.4
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2012,97.51
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2014,89.8
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1992,1701.0
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1997,1552.0
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2002,1362.0
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2007,1175.0
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2012,974.8
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2014,820.4
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1992,1121.0
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1997,1038.0
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2002,981.9
58792,Total internal renewable water resources per capita (cubic meters per inhabitant per year),"Food and Agricultural Organization (FAO), AQUASTAT",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2007,935.2
